name,lang,Wikipedia,eBird,NABU,Nord University
Tadorna ferruginea,ru,https://ru.wikipedia.org/wiki/Tadorna_ferruginea,https://ebird.org/species/rudshe?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1612
Podiceps nigricollis,en,https://en.wikipedia.org/wiki/Podiceps_nigricollis,https://ebird.org/species/eargre?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1819
Podiceps nigricollis,nl,https://nl.wikipedia.org/wiki/Podiceps_nigricollis,,,https://quiz.natureid.no/bird/eBook.php?specieID=1819
Podiceps nigricollis,de,https://de.wikipedia.org/wiki/Podiceps_nigricollis,https://ebird.org/species/eargre?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/schwarzhalstaucher/,https://quiz.natureid.no/bird/eBook.php?specieID=1819
Podiceps nigricollis,fr,https://fr.wikipedia.org/wiki/Podiceps_nigricollis,https://ebird.org/species/eargre?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1819
Podiceps nigricollis,es,https://es.wikipedia.org/wiki/Podiceps_nigricollis,https://ebird.org/species/eargre?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1819
Podiceps nigricollis,eo,https://eo.wikipedia.org/wiki/Podiceps_nigricollis,,,https://quiz.natureid.no/bird/eBook.php?specieID=1819
Podiceps nigricollis,ru,https://ru.wikipedia.org/wiki/Podiceps_nigricollis,https://ebird.org/species/eargre?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1819
Somateria mollissima,en,https://en.wikipedia.org/wiki/Somateria_mollissima,https://ebird.org/species/comeid?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1942
Somateria mollissima,nl,https://nl.wikipedia.org/wiki/Somateria_mollissima,,,https://quiz.natureid.no/bird/eBook.php?specieID=1942
Somateria mollissima,de,https://de.wikipedia.org/wiki/Somateria_mollissima,https://ebird.org/species/comeid?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/eiderente/,https://quiz.natureid.no/bird/eBook.php?specieID=1942
Somateria mollissima,fr,https://fr.wikipedia.org/wiki/Somateria_mollissima,https://ebird.org/species/comeid?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1942
Somateria mollissima,es,https://es.wikipedia.org/wiki/Somateria_mollissima,https://ebird.org/species/comeid?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1942
Somateria mollissima,eo,,,,https://quiz.natureid.no/bird/eBook.php?specieID=1942
Somateria mollissima,ru,https://ru.wikipedia.org/wiki/Somateria_mollissima,https://ebird.org/species/comeid?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1942
Nucifraga caryocatactes,en,https://en.wikipedia.org/wiki/Nucifraga_caryocatactes,https://ebird.org/species/eurnut1?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1541
Nucifraga caryocatactes,nl,https://nl.wikipedia.org/wiki/Nucifraga_caryocatactes,,,https://quiz.natureid.no/bird/eBook.php?specieID=1541
Nucifraga caryocatactes,de,https://de.wikipedia.org/wiki/Nucifraga_caryocatactes,https://ebird.org/species/eurnut1?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/tannenhaeher/,https://quiz.natureid.no/bird/eBook.php?specieID=1541
Nucifraga caryocatactes,fr,https://fr.wikipedia.org/wiki/Nucifraga_caryocatactes,https://ebird.org/species/eurnut1?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1541
Nucifraga caryocatactes,es,https://es.wikipedia.org/wiki/Nucifraga_caryocatactes,https://ebird.org/species/eurnut1?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1541
Nucifraga caryocatactes,eo,https://eo.wikipedia.org/wiki/Nucifraga_caryocatactes,,,https://quiz.natureid.no/bird/eBook.php?specieID=1541
Nucifraga caryocatactes,ru,https://ru.wikipedia.org/wiki/Nucifraga_caryocatactes,https://ebird.org/species/eurnut1?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1541
Oriolus oriolus,en,https://en.wikipedia.org/wiki/Oriolus_oriolus,https://ebird.org/species/eugori2?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1564
Oriolus oriolus,nl,https://nl.wikipedia.org/wiki/Oriolus_oriolus,,,https://quiz.natureid.no/bird/eBook.php?specieID=1564
Oriolus oriolus,de,https://de.wikipedia.org/wiki/Oriolus_oriolus,https://ebird.org/species/eugori2?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/pirol/,https://quiz.natureid.no/bird/eBook.php?specieID=1564
Oriolus oriolus,fr,https://fr.wikipedia.org/wiki/Oriolus_oriolus,https://ebird.org/species/eugori2?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1564
Oriolus oriolus,es,https://es.wikipedia.org/wiki/Oriolus_oriolus,https://ebird.org/species/eugori2?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1564
Oriolus oriolus,eo,https://eo.wikipedia.org/wiki/Oriolus_oriolus,,,https://quiz.natureid.no/bird/eBook.php?specieID=1564
Oriolus oriolus,ru,https://ru.wikipedia.org/wiki/Oriolus_oriolus,https://ebird.org/species/eugori2?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1564
Pyrrhocorax graculus,en,https://en.wikipedia.org/wiki/Pyrrhocorax_graculus,https://ebird.org/species/yebcho1?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1012
Pyrrhocorax graculus,nl,https://nl.wikipedia.org/wiki/Pyrrhocorax_graculus,,,https://quiz.natureid.no/bird/eBook.php?specieID=1012
Pyrrhocorax graculus,de,https://de.wikipedia.org/wiki/Pyrrhocorax_graculus,https://ebird.org/species/yebcho1?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/alpendohle/,https://quiz.natureid.no/bird/eBook.php?specieID=1012
Pyrrhocorax graculus,fr,https://fr.wikipedia.org/wiki/Pyrrhocorax_graculus,https://ebird.org/species/yebcho1?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1012
Pyrrhocorax graculus,es,https://es.wikipedia.org/wiki/Pyrrhocorax_graculus,https://ebird.org/species/yebcho1?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1012
Pyrrhocorax graculus,eo,,,,https://quiz.natureid.no/bird/eBook.php?specieID=1012
Pyrrhocorax graculus,ru,https://ru.wikipedia.org/wiki/Pyrrhocorax_graculus,https://ebird.org/species/yebcho1?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1012
Calidris alpina,en,https://en.wikipedia.org/wiki/Calidris_alpina,https://ebird.org/species/dunlin?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1520
Calidris alpina,nl,https://nl.wikipedia.org/wiki/Calidris_alpina,,,https://quiz.natureid.no/bird/eBook.php?specieID=1520
Calidris alpina,de,https://de.wikipedia.org/wiki/Calidris_alpina,https://ebird.org/species/dunlin?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/alpenstrandlaeufer/,https://quiz.natureid.no/bird/eBook.php?specieID=1520
Calidris alpina,fr,https://fr.wikipedia.org/wiki/Calidris_alpina,https://ebird.org/species/dunlin?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1520
Calidris alpina,es,https://es.wikipedia.org/wiki/Calidris_alpina,https://ebird.org/species/dunlin?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1520
Calidris alpina,eo,https://eo.wikipedia.org/wiki/Calidris_alpina,,,https://quiz.natureid.no/bird/eBook.php?specieID=1520
Calidris alpina,ru,https://ru.wikipedia.org/wiki/Calidris_alpina,https://ebird.org/species/dunlin?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1520
Calidris pugnax,en,https://en.wikipedia.org/wiki/Calidris_pugnax,https://ebird.org/species/ruff?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1112
Calidris pugnax,nl,https://nl.wikipedia.org/wiki/Calidris_pugnax,,,https://quiz.natureid.no/bird/eBook.php?specieID=1112
Calidris pugnax,de,https://de.wikipedia.org/wiki/Calidris_pugnax,https://ebird.org/species/ruff?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/kampflaeufer/,https://quiz.natureid.no/bird/eBook.php?specieID=1112
Calidris pugnax,fr,https://fr.wikipedia.org/wiki/Calidris_pugnax,https://ebird.org/species/ruff?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1112
Calidris pugnax,es,https://es.wikipedia.org/wiki/Calidris_pugnax,https://ebird.org/species/ruff?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1112
Calidris pugnax,eo,,,,https://quiz.natureid.no/bird/eBook.php?specieID=1112
Calidris pugnax,ru,,https://ebird.org/species/ruff?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1112
Anas acuta,en,https://en.wikipedia.org/wiki/Anas_acuta,https://ebird.org/species/norpin?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1775
Anas acuta,nl,https://nl.wikipedia.org/wiki/Anas_acuta,,,https://quiz.natureid.no/bird/eBook.php?specieID=1775
Anas acuta,de,https://de.wikipedia.org/wiki/Anas_acuta,https://ebird.org/species/norpin?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/spiessente/,https://quiz.natureid.no/bird/eBook.php?specieID=1775
Anas acuta,fr,https://fr.wikipedia.org/wiki/Anas_acuta,https://ebird.org/species/norpin?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1775
Anas acuta,es,https://es.wikipedia.org/wiki/Anas_acuta,https://ebird.org/species/norpin?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1775
Anas acuta,eo,https://eo.wikipedia.org/wiki/Anas_acuta,,,https://quiz.natureid.no/bird/eBook.php?specieID=1775
Anas acuta,ru,https://ru.wikipedia.org/wiki/Anas_acuta,https://ebird.org/species/norpin?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1775
Charadrius hiaticula,en,https://en.wikipedia.org/wiki/Charadrius_hiaticula,https://ebird.org/species/corplo?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1661
Charadrius hiaticula,nl,https://nl.wikipedia.org/wiki/Charadrius_hiaticula,,,https://quiz.natureid.no/bird/eBook.php?specieID=1661
Charadrius hiaticula,de,https://de.wikipedia.org/wiki/Charadrius_hiaticula,https://ebird.org/species/corplo?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/sandregenpfeifer/,https://quiz.natureid.no/bird/eBook.php?specieID=1661
Charadrius hiaticula,fr,https://fr.wikipedia.org/wiki/Charadrius_hiaticula,https://ebird.org/species/corplo?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1661
Charadrius hiaticula,es,https://es.wikipedia.org/wiki/Charadrius_hiaticula,https://ebird.org/species/corplo?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1661
Charadrius hiaticula,eo,https://eo.wikipedia.org/wiki/Charadrius_hiaticula,,,https://quiz.natureid.no/bird/eBook.php?specieID=1661
Charadrius hiaticula,ru,https://ru.wikipedia.org/wiki/Charadrius_hiaticula,https://ebird.org/species/corplo?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1661
Charadrius dubius,en,https://en.wikipedia.org/wiki/Charadrius_dubius,https://ebird.org/species/lirplo?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1140
Charadrius dubius,nl,https://nl.wikipedia.org/wiki/Charadrius_dubius,,,https://quiz.natureid.no/bird/eBook.php?specieID=1140
Charadrius dubius,de,https://de.wikipedia.org/wiki/Charadrius_dubius,https://ebird.org/species/lirplo?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/flussregenpfeifer/,https://quiz.natureid.no/bird/eBook.php?specieID=1140
Charadrius dubius,fr,https://fr.wikipedia.org/wiki/Charadrius_dubius,https://ebird.org/species/lirplo?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1140
Charadrius dubius,es,https://es.wikipedia.org/wiki/Charadrius_dubius,https://ebird.org/species/lirplo?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1140
Charadrius dubius,eo,https://eo.wikipedia.org/wiki/Charadrius_dubius,,,https://quiz.natureid.no/bird/eBook.php?specieID=1140
Charadrius dubius,ru,https://ru.wikipedia.org/wiki/Charadrius_dubius,https://ebird.org/species/lirplo?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1140
Actitis hypoleucos,en,https://en.wikipedia.org/wiki/Actitis_hypoleucos,https://ebird.org/species/comsan?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1790
Actitis hypoleucos,nl,https://nl.wikipedia.org/wiki/Actitis_hypoleucos,,,https://quiz.natureid.no/bird/eBook.php?specieID=1790
Actitis hypoleucos,de,https://de.wikipedia.org/wiki/Actitis_hypoleucos,https://ebird.org/species/comsan?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/flussuferlaeufer/,https://quiz.natureid.no/bird/eBook.php?specieID=1790
Actitis hypoleucos,fr,https://fr.wikipedia.org/wiki/Actitis_hypoleucos,https://ebird.org/species/comsan?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1790
Actitis hypoleucos,es,https://es.wikipedia.org/wiki/Actitis_hypoleucos,https://ebird.org/species/comsan?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1790
Actitis hypoleucos,eo,https://eo.wikipedia.org/wiki/Actitis_hypoleucos,,,https://quiz.natureid.no/bird/eBook.php?specieID=1790
Actitis hypoleucos,ru,https://ru.wikipedia.org/wiki/Actitis_hypoleucos,https://ebird.org/species/comsan?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1790
Anthus spinoletta,en,https://en.wikipedia.org/wiki/Anthus_spinoletta,https://ebird.org/species/watpip1?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1923
Anthus spinoletta,nl,https://nl.wikipedia.org/wiki/Anthus_spinoletta,,,https://quiz.natureid.no/bird/eBook.php?specieID=1923
Anthus spinoletta,de,https://de.wikipedia.org/wiki/Anthus_spinoletta,https://ebird.org/species/watpip1?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/bergpieper/,https://quiz.natureid.no/bird/eBook.php?specieID=1923
Anthus spinoletta,fr,https://fr.wikipedia.org/wiki/Anthus_spinoletta,https://ebird.org/species/watpip1?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1923
Anthus spinoletta,es,https://es.wikipedia.org/wiki/Anthus_spinoletta,https://ebird.org/species/watpip1?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1923
Anthus spinoletta,eo,,,,https://quiz.natureid.no/bird/eBook.php?specieID=1923
Anthus spinoletta,ru,https://ru.wikipedia.org/wiki/Anthus_spinoletta,https://ebird.org/species/watpip1?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1923
Locustella luscinioides,en,https://en.wikipedia.org/wiki/Locustella_luscinioides,https://ebird.org/species/savwar1?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1805
Locustella luscinioides,nl,https://nl.wikipedia.org/wiki/Locustella_luscinioides,,,https://quiz.natureid.no/bird/eBook.php?specieID=1805
Locustella luscinioides,de,https://de.wikipedia.org/wiki/Locustella_luscinioides,https://ebird.org/species/savwar1?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/rohrschwirl/,https://quiz.natureid.no/bird/eBook.php?specieID=1805
Locustella luscinioides,fr,https://fr.wikipedia.org/wiki/Locustella_luscinioides,https://ebird.org/species/savwar1?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1805
Locustella luscinioides,es,https://es.wikipedia.org/wiki/Locustella_luscinioides,https://ebird.org/species/savwar1?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1805
Locustella luscinioides,eo,https://eo.wikipedia.org/wiki/Locustella_luscinioides,,,https://quiz.natureid.no/bird/eBook.php?specieID=1805
Locustella luscinioides,ru,https://ru.wikipedia.org/wiki/Locustella_luscinioides,https://ebird.org/species/savwar1?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1805
Rallus aquaticus,en,https://en.wikipedia.org/wiki/Rallus_aquaticus,https://ebird.org/species/watrai1?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1924
Rallus aquaticus,nl,https://nl.wikipedia.org/wiki/Rallus_aquaticus,,,https://quiz.natureid.no/bird/eBook.php?specieID=1924
Rallus aquaticus,de,https://de.wikipedia.org/wiki/Rallus_aquaticus,https://ebird.org/species/watrai1?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/wasserralle/,https://quiz.natureid.no/bird/eBook.php?specieID=1924
Rallus aquaticus,fr,https://fr.wikipedia.org/wiki/Rallus_aquaticus,https://ebird.org/species/watrai1?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1924
Rallus aquaticus,es,https://es.wikipedia.org/wiki/Rallus_aquaticus,https://ebird.org/species/watrai1?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1924
Rallus aquaticus,eo,https://eo.wikipedia.org/wiki/Rallus_aquaticus,,,https://quiz.natureid.no/bird/eBook.php?specieID=1924
Rallus aquaticus,ru,https://ru.wikipedia.org/wiki/Rallus_aquaticus,https://ebird.org/species/watrai1?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1924
Spatula querquedula,en,https://en.wikipedia.org/wiki/Spatula_querquedula,https://ebird.org/species/gargan?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1407
Spatula querquedula,nl,https://nl.wikipedia.org/wiki/Spatula_querquedula,,,https://quiz.natureid.no/bird/eBook.php?specieID=1407
Spatula querquedula,de,https://de.wikipedia.org/wiki/Spatula_querquedula,https://ebird.org/species/gargan?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/knaekente/,https://quiz.natureid.no/bird/eBook.php?specieID=1407
Spatula querquedula,fr,https://fr.wikipedia.org/wiki/Spatula_querquedula,https://ebird.org/species/gargan?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1407
Spatula querquedula,es,https://es.wikipedia.org/wiki/Spatula_querquedula,https://ebird.org/species/gargan?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1407
Spatula querquedula,eo,,,,https://quiz.natureid.no/bird/eBook.php?specieID=1407
Spatula querquedula,ru,https://ru.wikipedia.org/wiki/Spatula_querquedula,https://ebird.org/species/gargan?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1407
Aix galericulata,en,https://en.wikipedia.org/wiki/Aix_galericulata,https://ebird.org/species/manduc?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1480
Aix galericulata,nl,https://nl.wikipedia.org/wiki/Aix_galericulata,,,https://quiz.natureid.no/bird/eBook.php?specieID=1480
Aix galericulata,de,https://de.wikipedia.org/wiki/Aix_galericulata,https://ebird.org/species/manduc?siteLanguage=de,https://www.nabu.de/tiere-und-pflanzen/voegel/portraets/mandarinente/,https://quiz.natureid.no/bird/eBook.php?specieID=1480
Aix galericulata,fr,https://fr.wikipedia.org/wiki/Aix_galericulata,https://ebird.org/species/manduc?siteLanguage=fr,,https://quiz.natureid.no/bird/eBook.php?specieID=1480
Aix galericulata,es,https://es.wikipedia.org/wiki/Aix_galericulata,https://ebird.org/species/manduc?siteLanguage=es,,https://quiz.natureid.no/bird/eBook.php?specieID=1480
Aix galericulata,eo,https://eo.wikipedia.org/wiki/Aix_galericulata,,,https://quiz.natureid.no/bird/eBook.php?specieID=1480
Aix galericulata,ru,https://ru.wikipedia.org/wiki/Aix_galericulata,https://ebird.org/species/manduc?siteLanguage=ru,,https://quiz.natureid.no/bird/eBook.php?specieID=1480
Acrocephalus arundinaceus,en,https://en.wikipedia.org/wiki/Acrocephalus_arundinaceus,https://ebird.org/species/grrwar1?siteLanguage=en,,https://quiz.natureid.no/bird/eBook.php?specieID=1899
Acrocephalus arundinaceus,nl,https://nl.wikipedia.org/wiki/Acrocephalus_arundinaceus,,,https://quiz.natureid.no/bird/eBook.php?specieID=1899
